op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
752,read,98,1,100,1704,0,0
753,read,30,1,100,1493,0,0
754,read,41928,1,100,2144,0,0
755,read,744,1,100,1853,0,0
756,read,504165,1,100,163678,1,0
757,read,5554,1,100,1954,0,0
758,read,146776,1,100,159760,1,0
759,read,54,1,100,1793,0,0
760,read,26852,1,100,2064,0,0
761,read,1,1,100,1442,0,0
762,read,459716,1,100,172845,1,0
763,read,8398,1,100,1983,0,0
764,read,25,1,100,1533,0,0
765,read,76,1,100,1613,0,0
766,read,6272,1,100,1823,0,0
767,read,21195,1,100,1913,0,0
768,read,5789,1,100,2004,0,0
769,read,484996,1,100,2044,0,0
770,read,21,1,100,1543,0,0
771,read,3,1,100,1463,0,0
772,read,91,1,100,1512,0,0
773,read,1130,1,100,3657,0,1
774,read,32,1,100,1483,0,0
775,read,1,1,100,1463,0,0
776,read,8531,1,100,1903,0,0
777,read,16,1,100,1443,0,0
778,read,24,1,100,1492,0,0
779,read,4094,1,100,1824,0,0
780,read,492,1,100,1824,0,0
781,read,1,1,100,1442,0,0
782,read,56733,1,100,3907,0,1
783,read,1,1,100,1453,0,0
784,read,649,1,100,1903,0,0
785,read,461531,1,100,139081,1,0
786,read,165237,1,100,2044,0,0
787,read,25,1,100,1483,0,0
788,read,2385,1,100,2034,0,0
789,read,8676,1,100,1833,0,0
790,read,10,1,100,1483,0,0
791,read,13,1,100,1483,0,0
792,read,1502,1,100,1864,0,0
793,read,5,1,100,1422,0,0
794,read,109993,1,100,152547,1,0
795,read,2,1,100,1543,0,0
796,read,98,1,100,1463,0,0
797,read,367,1,100,1663,0,0
798,read,106427,1,100,166654,1,0
799,read,1,1,100,1573,0,0
800,read,554,1,100,1633,0,0
801,read,654,1,100,1864,0,0
802,read,83,1,100,1533,0,0
803,read,4585,1,100,1833,0,0
804,read,2,1,100,1443,0,0
805,read,1265,1,100,1813,0,0
806,read,1,1,100,1432,0,0
807,read,49,1,100,1543,0,0
808,read,849,1,100,1643,0,0
809,read,62,1,100,1503,0,0
810,read,861,1,100,1573,0,0
811,read,507,1,100,1833,0,0
812,read,86584,1,100,166022,1,0
813,read,4803,1,100,2094,0,0
814,read,27,1,100,1523,0,0
815,read,1805,1,100,1824,0,0
816,read,1,1,100,1442,0,0
817,read,7899,1,100,1984,0,0
818,read,93,1,100,1462,0,0
819,read,6,1,100,1433,0,0
820,read,10,1,100,1452,0,0
821,read,868,1,100,1453,0,0
822,read,2,1,100,1433,0,0
823,read,1488,1,100,1663,0,0
824,read,142558,1,100,2164,0,0
825,read,1,1,100,1482,0,0
826,read,332,1,100,1763,0,0
827,read,563,1,100,1753,0,0
828,read,32962,1,100,1854,0,0
829,read,2,1,100,1453,0,0
830,read,7,1,100,1443,0,0
831,read,39283,1,100,2906,0,1
832,read,30,1,100,1502,0,0
833,read,468774,1,100,346912,2,0
834,read,42,1,100,1583,0,0
835,read,1491,1,100,1663,0,0
836,read,3,1,100,1463,0,0
837,read,8172,1,100,2014,0,0
838,read,70128,1,100,2174,0,0
839,read,2,1,100,1442,0,0
840,read,101961,1,100,155372,1,0
841,read,2,1,100,1523,0,0
842,read,158828,1,100,3586,0,1
843,read,566269,1,100,159019,1,0
844,read,1,1,100,1573,0,0
845,read,8,1,100,1473,0,0
846,read,87,1,100,1643,0,0
847,read,5,1,100,1473,0,0
848,read,1,1,100,1443,0,0
849,read,424,1,100,1953,0,0
850,read,142,1,100,1553,0,0
851,read,4326,1,100,1943,0,0
852,read,213432,1,100,165531,1,0
853,read,37619,1,100,2064,0,0
854,read,1,1,100,1493,0,0
855,read,113894,1,100,144402,1,0
856,read,14,1,100,1673,0,0
857,read,60735,1,100,167725,1,0
858,read,55227,1,100,2064,0,0
859,read,76,1,100,1513,0,0
860,read,59164,1,100,172103,1,0
861,read,5785,1,100,1854,0,0
862,read,461011,1,100,2064,0,0
863,read,19276,1,100,2204,0,0
864,read,8,1,100,1473,0,0
865,read,28,1,100,1473,0,0
866,read,31,1,100,1483,0,0
867,read,120338,1,100,168317,1,0
868,read,652,1,100,1694,0,0
