op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
679,scan,43573,50,5000,201770,1,0
680,scan,218095,50,5000,206718,1,0
681,scan,111431,50,5000,193143,1,0
682,scan,3,50,5000,8406,0,0
683,scan,1,50,5000,4479,0,0
684,scan,1,50,5000,3988,0,0
685,scan,1,50,5000,3887,0,0
686,scan,2,50,5000,3947,0,0
687,scan,183232,50,5000,185208,1,0
688,scan,13899,50,5000,9447,0,0
689,scan,1,50,5000,4699,0,0
690,scan,2,50,5000,4078,0,0
691,scan,178,50,5000,4248,0,0
692,scan,319897,50,5000,171242,1,0
693,scan,10611,50,5000,4489,0,0
694,scan,341,50,5000,4158,0,0
695,scan,79396,50,5000,162576,1,0
696,scan,8,50,5000,4789,0,0
697,scan,1333,50,5000,4539,0,0
698,scan,17991,50,5000,13625,0,1
699,scan,106,50,5000,4118,0,0
700,scan,61879,50,5000,171352,1,0
701,scan,39307,50,5000,166452,1,0
702,scan,213,50,5000,4138,0,0
703,scan,9986,50,5000,60554,1,0
704,scan,1,50,5000,3968,0,0
705,scan,1,50,5000,3917,0,0
706,scan,1,50,5000,3927,0,0
707,scan,251959,50,5000,172584,1,1
708,scan,162,50,5000,4058,0,0
709,scan,232,50,5000,4047,0,0
710,scan,34,50,5000,3997,0,0
711,scan,392560,50,5000,343706,2,0
712,scan,213647,50,5000,332866,2,0
713,scan,751,50,5000,4358,0,0
714,scan,2519,50,5000,4558,0,0
715,scan,9,50,5000,4018,0,0
716,scan,69381,50,5000,148629,1,0
717,scan,5,50,5000,4138,0,0
718,scan,36004,50,5000,6272,0,0
719,scan,1,50,5000,3917,0,0
720,scan,2,50,5000,3907,0,0
721,scan,20577,50,5000,7704,0,1
722,scan,4,50,5000,3927,0,0
723,scan,2,50,5000,3888,0,0
724,scan,38015,50,5000,163177,1,0
725,scan,20,50,5000,4068,0,0
726,scan,33625,50,5000,168777,1,0
727,scan,2,50,5000,4127,0,0
728,scan,130,50,5000,4078,0,0
729,scan,113,50,5000,4017,0,0
730,scan,322270,50,5000,166733,1,0
731,scan,5,50,5000,3978,0,0
732,scan,693,50,5000,4268,0,0
733,scan,35637,50,5000,118313,1,0
734,scan,89,50,5000,4107,0,0
735,scan,648,50,5000,4258,0,0
736,scan,40828,50,5000,6903,0,1
737,scan,18797,50,5000,7123,0,1
738,scan,2,50,5000,3947,0,0
739,scan,21,50,5000,3968,0,0
740,scan,9193,50,5000,6242,0,0
741,scan,30,50,5000,3967,0,0
742,scan,1,50,5000,3918,0,0
743,scan,133044,50,5000,172114,1,0
744,scan,477,50,5000,4148,0,0
745,scan,3,50,5000,3938,0,0
746,scan,12079,50,5000,6322,0,0
747,scan,124,50,5000,4028,0,0
748,scan,4,50,5000,3938,0,0
749,scan,281,50,5000,4017,0,0
750,scan,72359,50,5000,166363,1,0
751,scan,4,50,5000,4107,0,0
752,scan,21,50,5000,3987,0,0
753,scan,1,50,5000,3908,0,0
754,scan,350,50,5000,3988,0,0
755,scan,70,50,5000,3957,0,0
756,scan,48,50,5000,3967,0,0
757,scan,112461,50,5000,183635,1,0
758,scan,203478,50,5000,165441,1,0
759,scan,87141,50,5000,154841,1,0
760,scan,4,50,5000,3957,0,0
761,scan,6,50,5000,3958,0,0
762,scan,5,50,5000,3928,0,0
763,scan,167560,50,5000,168446,1,0
764,scan,2892,50,5000,5230,0,0
765,scan,132810,50,5000,5259,0,0
766,scan,6225,50,5000,5390,0,0
767,scan,5,50,5000,3987,0,0
768,scan,47,50,5000,3968,0,0
769,scan,4285,50,5000,5611,0,0
770,scan,13142,50,5000,5079,0,0
771,scan,67,50,5000,3957,0,0
772,scan,3340,50,5000,4248,0,0
773,scan,297294,50,5000,166683,1,0
774,scan,95,50,5000,4008,0,0
775,scan,75470,50,5000,5921,0,0
776,scan,1,50,5000,3898,0,0
777,scan,10232,50,5000,5570,0,0
778,scan,4090,50,5000,5320,0,0
779,scan,149,50,5000,4037,0,0
780,scan,1402,50,5000,4168,0,0
781,scan,421160,50,5000,178846,1,0
782,scan,6633,50,5000,5460,0,0
783,scan,169,50,5000,4027,0,0
784,scan,5712,50,5000,5380,0,0
785,scan,312899,50,5000,151896,1,0
786,scan,236,50,5000,4288,0,0
787,scan,12948,50,5000,6092,0,0
788,scan,10663,50,5000,4799,0,0
789,scan,1673,50,5000,5481,0,0
790,scan,129,50,5000,3967,0,0
791,scan,12605,50,5000,5620,0,0
792,scan,2688,50,5000,4919,0,0
793,scan,123,50,5000,4028,0,0
794,scan,12201,50,5000,5330,0,0
795,scan,2,50,5000,3958,0,0
796,scan,90642,50,5000,7093,0,1
797,scan,545,50,5000,4699,0,0
798,scan,3787,50,5000,5170,0,0
799,scan,1,50,5000,3987,0,0
800,scan,1,50,5000,3977,0,0
801,scan,4963,50,5000,5701,0,0
802,scan,293,50,5000,4037,0,0
803,scan,3350,50,5000,4038,0,0
804,scan,23,50,5000,4027,0,0
805,scan,83965,50,5000,171412,1,0
806,scan,63180,50,5000,161964,1,0
807,scan,2188,50,5000,5511,0,0
808,scan,1859,50,5000,5481,0,0
809,scan,4,50,5000,3907,0,0
810,scan,10,50,5000,3987,0,0
811,scan,5,50,5000,3897,0,0
812,scan,56,50,5000,4028,0,0
813,scan,156,50,5000,3937,0,0
814,scan,20791,50,5000,5961,0,0
815,scan,444,50,5000,4228,0,0
816,scan,105,50,5000,3957,0,0
817,scan,169963,50,5000,7965,0,1
818,scan,270208,50,5000,15449,0,1
819,scan,2,50,5000,3927,0,0
820,scan,2,50,5000,3927,0,0
821,scan,504,50,5000,3978,0,0
822,scan,3,50,5000,3898,0,0
823,scan,120357,50,5000,178976,1,0
824,scan,9,50,5000,3957,0,0
825,scan,20920,50,5000,5911,0,0
826,scan,47240,50,5000,173256,1,0
827,scan,116097,50,5000,181301,1,0
828,scan,103,50,5000,4188,0,0
829,scan,104643,50,5000,167214,1,0
830,scan,316397,50,5000,169238,1,0
831,scan,22,50,5000,4228,0,0
832,scan,30,50,5000,3967,0,0
833,scan,19,50,5000,4007,0,0
834,scan,232733,50,5000,174829,1,0
835,scan,2319,50,5000,6151,0,0
836,scan,11,50,5000,3998,0,0
837,scan,6,50,5000,3918,0,0
838,scan,5,50,5000,3907,0,0
839,scan,443,50,5000,4007,0,0
840,scan,1035,50,5000,4208,0,0
841,scan,8042,50,5000,5711,0,0
842,scan,16809,50,5000,5781,0,0
843,scan,5,50,5000,3948,0,0
844,scan,525209,50,5000,177484,1,0
845,scan,13786,50,5000,5881,0,0
846,scan,1,50,5000,3957,0,0
847,scan,24,50,5000,5851,0,0
848,scan,374874,50,5000,334328,2,0
849,scan,34630,50,5000,8546,0,1
850,scan,260,50,5000,4078,0,0
851,scan,59,50,5000,4007,0,0
852,scan,134388,50,5000,166553,1,0
853,scan,234,50,5000,4108,0,0
854,scan,25622,50,5000,7083,0,1
855,scan,111195,50,5000,6702,0,1
