workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
B,orig,layers_8,pread,128,2,0,0.00,100.00,378.98,1005.91,1384.89,2.24,181.00,272.00,2.01,53984408
B,orig,layers_8,async,128,2,0,0.00,100.00,378.74,272.50,651.24,2.27,182.00,270.00,2.01,53983724
B,orig,layers_12,pread,128,2,0,0.00,100.00,372.64,1388.70,1761.34,2.25,181.00,273.00,2.01,53985372
B,orig,layers_12,async,128,2,0,0.00,100.00,375.53,276.29,651.82,2.22,182.00,270.00,2.01,53986688
B,orig,layers_16,pread,128,2,0,0.00,100.00,380.98,1740.03,2121.01,2.25,182.00,278.00,2.01,53986240
B,orig,layers_16,async,128,2,0,0.00,100.00,377.50,283.21,660.71,2.28,183.00,274.00,2.01,53988448
B,orig,layers_24,pread,128,2,0,0.00,100.00,388.06,2408.95,2797.01,2.35,180.00,281.00,2.09,54005676
B,orig,layers_24,async,128,2,0,0.00,100.00,389.57,292.16,681.73,2.26,181.00,277.00,2.09,53994356
B,orig,layers_32,pread,128,2,0,0.00,100.00,384.28,3053.58,3437.86,2.27,180.00,281.00,2.09,53991728
B,orig,layers_32,async,128,2,0,0.00,100.00,375.63,309.33,684.96,2.26,181.00,278.00,2.09,53992424
B,orig,layers_46,pread,128,2,0,0.00,100.00,378.56,4241.19,4619.75,2.27,180.00,281.00,2.09,53993080
B,orig,layers_46,async,128,2,0,0.00,100.00,382.63,324.68,707.31,2.27,181.00,278.00,2.09,53993160
B,orig,layers_64,pread,128,2,0,0.00,100.00,377.41,5780.27,6157.68,2.26,180.00,280.00,2.09,53993708
B,orig,layers_64,async,128,2,0,0.00,100.00,387.46,349.20,736.66,2.29,181.00,277.00,2.09,53993624
B,orig,layers_92,pread,128,2,0,0.00,100.00,389.22,8175.21,8564.43,2.27,180.00,281.00,2.09,53993644
B,orig,layers_92,async,128,2,0,0.00,100.00,382.33,416.60,798.93,2.26,181.00,278.00,2.09,53993960
B,vacuum,layers_1,pread,128,2,0,0.00,100.00,924.90,347.11,1272.01,2.16,144.00,235.00,2.09,53994100
B,vacuum,layers_1,async,128,2,0,0.00,100.00,916.27,263.25,1179.52,2.16,144.00,235.00,2.09,53993820
B,vacuum,layers_2,pread,128,2,0,0.00,100.00,912.32,516.43,1428.75,2.14,144.00,235.00,2.09,53993760
B,vacuum,layers_2,async,128,2,0,0.00,100.00,851.37,262.31,1113.68,2.11,144.00,235.00,2.09,53994404
B,vacuum,layers_3,pread,128,2,0,0.00,100.00,913.09,524.90,1437.99,2.10,143.00,237.00,2.09,53994424
B,vacuum,layers_3,async,128,2,0,0.00,100.00,907.11,265.78,1172.89,2.12,144.00,235.00,2.09,53994588
B,vacuum,layers_4,pread,128,2,0,0.00,100.00,510.31,612.75,1123.06,2.15,143.00,238.00,2.08,53989696
B,vacuum,layers_4,async,128,2,0,0.00,100.00,501.18,267.22,768.40,2.13,144.00,236.00,2.08,53990348
B,vacuum,layers_5,pread,128,2,0,0.00,100.00,508.82,786.50,1295.32,2.20,142.00,238.00,2.08,53975104
B,vacuum,layers_5,async,128,2,0,0.00,100.00,503.15,268.81,771.96,2.18,143.00,235.00,2.08,53984772
B,vacuum,layers_6,pread,128,2,0,0.00,100.00,506.07,869.38,1375.45,2.13,142.00,236.00,2.08,53985304
B,vacuum,layers_6,async,128,2,0,0.00,100.00,504.75,266.31,771.06,2.13,143.00,233.00,2.08,53985308
B,vacuum,layers_8,pread,128,2,0,0.00,100.00,505.70,1008.95,1514.65,2.14,143.00,235.00,2.08,53986196
B,vacuum,layers_8,async,128,2,0,0.00,100.00,509.75,270.55,780.30,2.14,144.00,232.00,2.08,53986844
B,vacuum,layers_12,pread,128,2,0,0.00,100.00,505.67,1351.11,1856.78,2.11,144.00,238.00,2.08,53986940
B,vacuum,layers_12,async,128,2,0,0.00,100.00,504.60,275.22,779.82,2.14,145.00,235.00,2.08,53987220
B,vacuum,layers_16,pread,128,2,0,0.00,100.00,492.96,1705.95,2198.91,2.17,144.00,238.00,2.08,53988112
B,vacuum,layers_16,async,128,2,0,0.00,100.00,508.41,285.13,793.54,2.13,145.00,235.00,2.08,53988280
B,vacuum,layers_24,pread,128,2,0,0.00,100.00,511.38,2361.59,2872.97,2.16,144.00,238.00,2.08,53987972
B,vacuum,layers_24,async,128,2,0,0.00,100.00,530.97,293.39,824.36,2.14,145.00,235.00,2.08,53988132
B,vacuum,layers_32,pread,128,2,0,0.00,100.00,512.75,3055.34,3568.09,2.15,144.00,238.00,2.08,53988204
B,vacuum,layers_32,async,128,2,0,0.00,100.00,507.75,310.38,818.13,2.14,145.00,235.00,2.08,53989152
B,vacuum,layers_46,pread,128,2,0,0.00,100.00,509.39,4255.84,4765.23,2.14,144.00,238.00,2.07,53989812
B,vacuum,layers_46,async,128,2,0,0.00,100.00,515.32,327.43,842.75,2.16,145.00,235.00,2.07,53989600
B,vacuum,layers_64,pread,128,2,0,0.00,100.00,517.58,5860.11,6377.69,2.14,144.00,238.00,2.07,53991324
B,vacuum,layers_64,async,128,2,0,0.00,100.00,516.74,352.81,869.55,2.13,145.00,235.00,2.07,53991232
B,vacuum,layers_92,pread,128,2,0,0.00,100.00,512.54,7749.78,8262.32,2.17,144.00,238.00,2.07,53990760
B,vacuum,layers_92,async,128,2,0,0.00,100.00,518.76,387.98,906.74,2.16,145.00,235.00,2.07,53979504
B,ta,layers_1,pread,128,2,0,0.00,100.00,1007.40,344.51,1351.91,2.28,182.00,275.00,2.07,53990032
B,ta,layers_1,async,128,2,0,0.00,100.00,932.63,263.65,1196.28,2.23,182.00,275.00,2.07,53990636
B,ta,layers_2,pread,128,2,0,0.00,100.00,591.88,441.32,1033.20,2.24,182.00,275.00,2.07,53990260
B,ta,layers_2,async,128,2,0,0.00,100.00,975.10,287.91,1263.01,2.29,182.00,275.00,2.07,53990476
B,ta,layers_3,pread,128,2,0,0.00,100.00,590.79,447.67,1038.46,2.26,182.00,277.00,2.07,53990984
B,ta,layers_3,async,128,2,0,0.00,100.00,975.62,265.71,1241.33,2.32,182.00,275.00,2.07,53991916
B,ta,layers_4,pread,128,2,0,0.00,100.00,590.25,447.85,1038.10,2.27,182.00,277.00,2.07,53993000
B,ta,layers_4,async,128,2,0,0.00,100.00,602.84,265.21,868.05,2.27,182.00,275.00,2.07,53993344
B,ta,layers_5,pread,128,2,0,0.00,100.00,596.49,450.95,1047.44,2.31,182.00,277.00,2.07,53973884
B,ta,layers_5,async,128,2,0,0.00,100.00,592.10,267.72,859.82,2.30,182.00,275.00,2.07,53973996
B,ta,layers_6,pread,128,2,0,0.00,100.00,604.95,630.42,1235.37,2.29,182.00,276.00,2.07,53974228
B,ta,layers_6,async,128,2,0,0.00,100.00,603.22,266.80,870.02,2.28,182.00,275.00,2.07,53974996
B,ta,layers_8,pread,128,2,0,0.00,100.00,606.23,627.17,1233.40,2.28,182.00,276.00,2.07,53975996
B,ta,layers_8,async,128,2,0,0.00,100.00,603.91,272.56,876.47,2.30,182.00,275.00,2.07,53977404
B,ta,layers_12,pread,128,2,0,0.00,100.00,596.79,640.29,1237.08,2.28,181.00,275.00,2.07,53978112
B,ta,layers_12,async,128,2,0,0.00,100.00,597.78,273.95,871.73,2.28,182.00,275.00,2.07,53978468
B,ta,layers_16,pread,128,2,0,0.00,100.00,583.34,847.70,1431.04,2.29,181.00,275.00,2.07,53979112
B,ta,layers_16,async,128,2,0,0.00,100.00,593.58,280.10,873.68,2.29,182.00,274.00,2.07,53970172
B,ta,layers_24,pread,128,2,0,0.00,100.00,604.74,874.04,1478.78,2.31,181.00,275.00,2.07,53989508
B,ta,layers_24,async,128,2,0,0.00,100.00,579.69,289.33,869.02,2.29,181.00,275.00,2.07,53990256
B,ta,layers_32,pread,128,2,0,0.00,100.00,582.72,1004.27,1586.99,2.30,181.00,275.00,2.07,53991424
B,ta,layers_32,async,128,2,0,0.00,100.00,565.08,300.32,865.40,2.27,181.00,275.00,2.07,53991936
B,ta,layers_46,pread,128,2,0,0.00,100.00,580.92,1007.57,1588.49,2.25,181.00,275.00,2.07,53992208
B,ta,layers_46,async,128,2,0,0.00,84.80,596.30,315.78,912.08,2.26,181.00,275.00,2.07,53993348
B,ta,layers_64,pread,128,2,0,0.00,100.00,591.74,1044.21,1635.95,2.29,180.00,275.00,2.06,53993528
B,ta,layers_64,async,128,2,0,0.00,100.00,565.11,339.14,904.25,2.30,181.00,275.00,2.06,53994204
B,ta,layers_92,pread,128,2,0,0.00,100.00,596.47,1049.79,1646.26,2.25,180.00,275.00,2.06,53993516
B,ta,layers_92,async,128,2,0,0.00,42.40,582.91,382.63,965.54,2.28,181.00,275.00,2.06,53994384
C,orig,layers_1,pread,128,2,0,0.00,100.00,1022.52,349.58,1372.10,1.60,24.00,25.00,2.06,53994992
C,orig,layers_1,async,128,2,0,0.00,100.00,1014.03,263.47,1277.50,1.59,24.00,25.00,2.06,53995820
C,orig,layers_2,pread,128,2,0,0.00,100.00,954.55,443.98,1398.53,1.61,24.00,25.00,2.06,53995564
C,orig,layers_2,async,128,2,0,0.00,100.00,1021.88,263.64,1285.52,1.60,24.00,25.00,2.06,53995528
C,orig,layers_3,pread,128,2,0,0.00,100.00,1014.71,451.30,1466.01,1.61,24.00,25.00,2.06,53995856
C,orig,layers_3,async,128,2,0,0.00,100.00,952.01,264.07,1216.08,1.60,24.00,25.00,2.06,53996484
C,orig,layers_4,pread,128,2,0,0.00,100.00,953.29,543.35,1496.64,1.61,24.00,25.00,2.06,53995928
C,orig,layers_4,async,128,2,0,0.00,100.00,1017.97,266.74,1284.71,1.59,24.00,25.00,2.06,53996516
C,orig,layers_5,pread,128,2,0,0.00,100.00,1014.70,646.47,1661.17,1.61,24.00,25.00,2.06,53996340
C,orig,layers_5,async,128,2,0,0.00,100.00,1021.25,266.96,1288.21,1.60,24.00,25.00,2.06,53998300
C,orig,layers_6,pread,128,2,0,0.00,100.00,1008.48,725.55,1734.03,1.59,24.00,25.00,2.06,53994032
C,orig,layers_6,async,128,2,0,0.00,100.00,1013.45,270.75,1284.20,1.60,24.00,25.00,2.06,53995648
C,orig,layers_8,pread,128,2,0,0.00,100.00,957.89,986.79,1944.68,1.59,24.00,25.00,2.06,53995020
C,orig,layers_8,async,128,2,0,0.00,100.00,1010.06,271.43,1281.49,1.59,24.00,25.00,2.06,53995824
C,orig,layers_12,pread,128,2,0,0.00,100.00,1014.90,1415.29,2430.19,1.60,24.00,25.00,2.06,53995272
C,orig,layers_12,async,128,2,0,0.00,100.00,1012.15,274.64,1286.79,1.60,24.00,25.00,2.06,53996276
C,orig,layers_16,pread,128,2,0,0.00,100.00,1011.10,1741.26,2752.36,1.60,24.00,25.00,2.06,53996144
C,orig,layers_16,async,128,2,0,0.00,100.00,1018.87,297.20,1316.07,1.60,24.00,25.00,2.06,53997320
C,orig,layers_24,pread,128,2,0,0.00,100.00,987.74,2427.40,3415.14,1.61,24.00,25.00,2.06,53997152
C,orig,layers_24,async,128,2,0,0.00,100.00,1015.57,292.76,1308.33,1.59,24.00,25.00,2.06,53997980
C,orig,layers_32,pread,128,2,0,0.00,100.00,1022.65,3059.08,4081.73,1.60,24.00,25.00,2.06,53997452
C,orig,layers_32,async,128,2,0,0.00,100.00,1016.07,302.35,1318.42,1.60,24.00,25.00,2.06,53997988
C,orig,layers_46,pread,128,2,0,0.00,100.00,1013.70,4205.74,5219.44,1.61,24.00,25.00,2.06,53996652
C,orig,layers_46,async,128,2,0,0.00,100.00,1010.92,325.65,1336.57,1.59,24.00,25.00,2.06,53998220
C,orig,layers_64,pread,128,2,0,0.00,100.00,1021.00,5792.46,6813.46,1.61,24.00,25.00,2.06,53997900
C,orig,layers_64,async,128,2,0,0.00,100.00,1008.30,340.15,1348.45,1.60,24.00,25.00,2.06,53998944
C,orig,layers_92,pread,128,2,0,0.00,100.00,641.16,8274.10,8915.26,1.59,24.00,25.00,2.06,53998244
C,orig,layers_92,async,128,2,0,0.00,100.00,636.24,451.51,1087.75,1.59,24.00,25.00,2.06,53999300
C,vacuum,layers_1,pread,128,2,0,0.00,100.00,865.94,345.82,1211.76,1.54,14.00,33.00,2.06,53998432
C,vacuum,layers_1,async,128,2,0,0.00,100.00,893.22,265.07,1158.29,1.52,14.00,33.00,2.06,53998380
C,vacuum,layers_2,pread,128,2,0,0.00,100.00,889.90,518.45,1408.35,1.53,14.00,33.00,2.06,53998556
C,vacuum,layers_2,async,128,2,0,0.00,100.00,857.41,265.45,1122.86,1.53,14.00,33.00,2.06,53982796
C,vacuum,layers_3,pread,128,2,0,0.00,100.00,868.66,523.74,1392.40,1.52,14.00,33.00,2.06,53986400
C,vacuum,layers_3,async,128,2,0,0.00,100.00,892.41,260.48,1152.89,1.53,14.00,33.00,2.06,53979428
C,vacuum,layers_4,pread,128,2,0,0.00,100.00,895.88,613.06,1508.94,1.52,14.00,33.00,2.13,53980216
C,vacuum,layers_4,async,128,2,0,0.00,100.00,868.62,265.51,1134.13,1.53,14.00,33.00,2.13,53980836
C,vacuum,layers_5,pread,128,2,0,0.00,100.00,887.95,784.42,1672.37,1.53,14.00,33.00,2.13,53980620
C,vacuum,layers_5,async,128,2,0,0.00,100.00,890.73,266.14,1156.87,1.56,14.00,33.00,2.13,53981120
C,vacuum,layers_6,pread,128,2,0,0.00,100.00,890.00,838.29,1728.29,1.54,14.00,33.00,2.13,53981428
C,vacuum,layers_6,async,128,2,0,0.00,100.00,901.59,267.92,1169.51,1.53,14.00,33.00,2.13,53981804
C,vacuum,layers_8,pread,128,2,0,0.00,100.00,884.71,1005.50,1890.21,1.55,14.00,33.00,2.13,53981472
C,vacuum,layers_8,async,128,2,0,0.00,100.00,902.18,270.72,1172.90,1.54,14.00,33.00,2.13,53982576
C,vacuum,layers_12,pread,128,2,0,0.00,100.00,897.25,1355.39,2252.64,1.55,14.00,33.00,2.13,53982744
C,vacuum,layers_12,async,128,2,0,0.00,100.00,897.11,279.19,1176.30,1.53,14.00,33.00,2.13,53983048
C,vacuum,layers_16,pread,128,2,0,0.00,100.00,892.53,1671.31,2563.84,1.53,14.00,33.00,2.13,53982924
C,vacuum,layers_16,async,128,2,0,0.00,100.00,896.56,281.16,1177.72,1.54,14.00,33.00,2.13,53983704
C,vacuum,layers_24,pread,128,2,0,0.00,100.00,891.60,2310.19,3201.79,1.55,14.00,33.00,2.13,53984088
C,vacuum,layers_24,async,128,2,0,0.00,100.00,860.88,293.54,1154.42,1.53,14.00,33.00,2.13,53984532
C,vacuum,layers_32,pread,128,2,0,0.00,100.00,896.75,3001.90,3898.65,1.54,14.00,33.00,2.13,53984444
C,vacuum,layers_32,async,128,2,0,0.00,100.00,895.37,305.50,1200.87,1.54,14.00,33.00,2.13,53984268
C,vacuum,layers_46,pread,128,2,0,0.00,100.00,858.54,4047.36,4905.90,1.52,14.00,33.00,2.13,53984516
C,vacuum,layers_46,async,128,2,0,0.00,100.00,817.76,325.91,1143.67,1.53,14.00,33.00,2.13,53985168
C,vacuum,layers_64,pread,128,2,0,0.00,100.00,505.26,5763.52,6268.78,1.53,14.00,36.00,2.13,53984628
C,vacuum,layers_64,async,128,2,0,0.00,100.00,498.47,359.46,857.93,1.54,14.00,36.00,2.12,53984344
C,vacuum,layers_92,pread,128,2,0,0.00,100.00,504.40,7408.55,7912.95,1.54,14.00,36.00,2.12,53984684
C,vacuum,layers_92,async,128,2,0,0.00,100.00,470.79,389.71,860.50,1.55,14.00,36.00,2.12,53983912
C,ta,layers_1,pread,128,2,0,0.00,100.00,889.57,347.33,1236.90,1.62,25.00,27.00,2.12,53974216
C,ta,layers_1,async,128,2,0,0.00,100.00,815.69,264.84,1080.53,1.62,25.00,27.00,2.12,53984704
C,ta,layers_2,pread,128,2,0,0.00,100.00,890.96,441.91,1332.87,1.61,25.00,27.00,2.12,53985600
C,ta,layers_2,async,128,2,0,0.00,100.00,825.05,261.54,1086.59,1.61,25.00,27.00,2.12,53983980
C,ta,layers_3,pread,128,2,0,0.00,100.00,892.13,447.84,1339.97,1.62,25.00,27.00,2.12,53984208
C,ta,layers_3,async,128,2,0,0.00,100.00,818.22,261.30,1079.52,1.63,25.00,27.00,2.12,53985796
C,ta,layers_4,pread,128,2,0,0.00,100.00,894.23,450.80,1345.03,1.62,25.00,27.00,2.12,53985860
C,ta,layers_4,async,128,2,0,0.00,100.00,832.09,262.61,1094.70,1.61,25.00,27.00,2.12,53986444
C,ta,layers_5,pread,128,2,0,0.00,100.00,895.47,448.85,1344.32,1.62,25.00,27.00,2.12,53985588
C,ta,layers_5,async,128,2,0,0.00,100.00,822.67,276.28,1098.95,1.60,25.00,27.00,2.12,53986664
C,ta,layers_6,pread,128,2,0,0.00,100.00,908.40,629.19,1537.59,1.61,25.00,27.00,2.12,53986936
C,ta,layers_6,async,128,2,0,0.00,100.00,824.20,265.46,1089.66,1.64,25.00,27.00,2.12,53986716
C,ta,layers_8,pread,128,2,0,0.00,100.00,829.69,629.51,1459.20,1.66,25.00,27.00,2.12,53986788
C,ta,layers_8,async,128,2,0,0.00,100.00,838.47,270.25,1108.72,1.62,25.00,27.00,2.12,53987452
C,ta,layers_12,pread,128,2,0,0.00,100.00,820.49,633.37,1453.86,1.61,25.00,27.00,2.12,53986512
C,ta,layers_12,async,128,2,0,0.00,100.00,822.69,278.58,1101.27,1.62,25.00,27.00,2.12,53987748
C,ta,layers_16,pread,128,2,0,0.00,100.00,812.73,845.01,1657.74,1.61,25.00,27.00,2.11,53987020
C,ta,layers_16,async,128,2,0,0.00,100.00,810.85,277.27,1088.12,1.61,25.00,27.00,2.11,53987584
C,ta,layers_24,pread,128,2,0,0.00,100.00,829.57,869.38,1698.95,1.61,25.00,27.00,2.11,53987268
C,ta,layers_24,async,128,2,0,0.00,100.00,872.45,289.62,1162.07,1.62,25.00,27.00,2.11,53987692
C,ta,layers_32,pread,128,2,0,0.00,100.00,811.21,1005.26,1816.47,1.62,25.00,27.00,2.11,53987052
C,ta,layers_32,async,128,2,0,0.00,100.00,782.63,297.46,1080.09,1.62,25.00,27.00,2.11,53987104
C,ta,layers_46,pread,128,2,0,0.00,100.00,884.17,906.07,1790.24,1.61,25.00,27.00,2.11,53977316
C,ta,layers_46,async,128,2,0,0.00,76.10,948.10,314.06,1262.16,1.63,25.00,27.00,2.11,53976456
C,ta,layers_64,pread,128,2,0,0.00,100.00,485.64,1043.89,1529.53,1.62,24.00,28.00,2.11,53977592
C,ta,layers_64,async,128,2,0,0.00,100.00,866.69,331.46,1198.15,1.62,25.00,27.00,2.11,53978944
C,ta,layers_92,pread,128,2,0,0.00,100.00,482.27,1051.21,1533.48,1.60,24.00,28.00,2.11,53978132
C,ta,layers_92,async,128,2,0,0.00,44.60,477.36,377.60,854.96,1.60,24.00,28.00,2.11,53980248
Z,orig,layers_1,pread,128,2,0,0.00,100.00,683.17,347.11,1030.28,1.46,3.00,9.00,2.11,53978960
Z,orig,layers_1,async,128,2,0,0.00,100.00,675.65,263.03,938.68,1.47,3.00,9.00,2.11,53979216
Z,orig,layers_2,pread,128,2,0,0.00,100.00,637.58,445.08,1082.66,1.48,3.00,9.00,2.11,53979820
Z,orig,layers_2,async,128,2,0,0.00,100.00,619.10,263.53,882.63,1.46,3.00,9.00,2.11,54119444
Z,orig,layers_3,pread,128,2,0,0.00,100.00,466.32,470.96,937.28,1.46,2.00,10.00,2.11,53964912
Z,orig,layers_3,async,128,2,0,0.00,100.00,614.81,263.37,878.18,1.47,3.00,9.00,2.11,53965316
Z,orig,layers_4,pread,128,2,0,0.00,100.00,165.19,545.89,711.08,1.48,1.00,11.00,2.11,53966300
Z,orig,layers_4,async,128,2,0,0.00,100.00,355.95,267.81,623.76,1.48,2.00,10.00,2.11,53966116
Z,orig,layers_5,pread,128,2,0,0.00,100.00,172.81,645.98,818.79,1.47,1.00,11.00,2.10,53966540
Z,orig,layers_5,async,128,2,0,0.00,100.00,334.99,266.33,601.32,1.47,2.00,10.00,2.10,53966948
Z,orig,layers_6,pread,128,2,0,0.00,100.00,170.19,725.91,896.10,1.48,1.00,11.00,2.10,53969072
Z,orig,layers_6,async,128,2,0,0.00,100.00,380.56,270.60,651.16,1.45,2.00,10.00,2.10,53969876
Z,orig,layers_8,pread,128,2,0,0.00,100.00,162.03,992.91,1154.94,1.46,1.00,11.00,2.10,53969396
Z,orig,layers_8,async,128,2,0,0.00,100.00,367.94,275.77,643.71,1.47,2.00,10.00,2.10,53970228
Z,orig,layers_12,pread,128,2,0,0.00,100.00,163.30,1364.44,1527.74,1.46,1.00,11.00,2.10,53970768
Z,orig,layers_12,async,128,2,0,0.00,100.00,364.36,277.73,642.09,1.51,2.00,10.00,2.10,53970812
Z,orig,layers_16,pread,128,2,0,0.00,100.00,165.76,1710.78,1876.54,1.46,1.00,11.00,2.10,53970580
Z,orig,layers_16,async,128,2,0,0.00,100.00,380.11,284.56,664.67,1.46,2.00,10.00,2.10,53972176
Z,orig,layers_24,pread,128,2,0,0.00,100.00,167.68,2371.21,2538.89,1.49,1.00,11.00,2.10,53969584
Z,orig,layers_24,async,128,2,0,0.00,100.00,338.61,293.85,632.46,1.47,2.00,10.00,2.10,53960688
Z,orig,layers_32,pread,128,2,0,0.00,100.00,163.88,3040.45,3204.33,1.46,1.00,11.00,2.10,53962016
Z,orig,layers_32,async,128,2,0,0.00,100.00,381.28,304.70,685.98,1.46,2.00,10.00,2.10,53962664
Z,orig,layers_46,pread,128,2,0,0.00,100.00,165.78,4271.55,4437.33,1.48,1.00,11.00,2.10,53963568
Z,orig,layers_46,async,128,2,0,0.00,100.00,376.32,330.45,706.77,1.45,2.00,10.00,2.10,53964604
Z,orig,layers_64,pread,128,2,0,0.00,100.00,166.82,5667.54,5834.36,1.49,1.00,11.00,2.10,53964584
Z,orig,layers_64,async,128,2,0,0.00,100.00,337.02,352.22,689.24,1.46,2.00,10.00,2.10,53966256
Z,orig,layers_92,pread,128,2,0,0.00,100.00,165.25,8044.53,8209.78,1.47,1.00,11.00,2.10,53966216
Z,orig,layers_92,async,128,2,0,0.00,100.00,335.20,402.12,737.32,1.49,2.00,10.00,2.10,53967556
Z,vacuum,layers_1,pread,128,2,0,0.00,100.00,958.77,344.63,1303.40,1.47,2.00,10.00,2.09,53967064
Z,vacuum,layers_1,async,128,2,0,0.00,100.00,959.19,260.75,1219.94,1.48,2.00,10.00,2.09,53968056
Z,vacuum,layers_2,pread,128,2,0,0.00,100.00,889.86,509.27,1399.13,1.47,2.00,10.00,2.09,53968600
Z,vacuum,layers_2,async,128,2,0,0.00,100.00,964.64,263.17,1227.81,1.47,2.00,10.00,2.09,53969396
Z,vacuum,layers_3,pread,128,2,0,0.00,100.00,524.96,523.25,1048.21,1.50,2.00,11.00,2.09,53968636
Z,vacuum,layers_3,async,128,2,0,0.00,100.00,964.34,253.20,1217.54,1.48,2.00,10.00,2.09,53970340
Z,vacuum,layers_4,pread,128,2,0,0.00,100.00,197.27,617.68,814.95,1.46,1.00,12.00,2.09,53970320
Z,vacuum,layers_4,async,128,2,0,0.00,100.00,555.41,264.84,820.25,1.50,1.00,11.00,2.09,53972440
Z,vacuum,layers_5,pread,128,2,0,0.00,100.00,195.42,781.33,976.75,1.47,1.00,12.00,2.09,53971816
Z,vacuum,layers_5,async,128,2,0,0.00,100.00,552.61,268.18,820.79,1.47,1.00,11.00,2.09,53972892
Z,vacuum,layers_6,pread,128,2,0,0.00,100.00,194.56,843.15,1037.71,1.46,1.00,12.00,2.09,53972628
Z,vacuum,layers_6,async,128,2,0,0.00,100.00,555.34,270.76,826.10,1.47,1.00,11.00,2.09,53973556
Z,vacuum,layers_8,pread,128,2,0,0.00,100.00,200.41,1041.46,1241.87,1.46,1.00,12.00,2.09,53974652
Z,vacuum,layers_8,async,128,2,0,0.00,100.00,553.15,271.46,824.61,1.48,1.00,11.00,2.09,53975116
Z,vacuum,layers_12,pread,128,2,0,0.00,100.00,196.12,1328.05,1524.17,1.46,1.00,12.00,2.09,53975160
Z,vacuum,layers_12,async,128,2,0,0.00,100.00,556.14,279.36,835.50,1.50,1.00,11.00,2.09,53970444
Z,vacuum,layers_16,pread,128,2,0,0.00,100.00,189.61,1671.53,1861.14,1.50,1.00,12.00,2.09,53972840
Z,vacuum,layers_16,async,128,2,0,0.00,100.00,488.89,281.10,769.99,1.47,1.00,11.00,2.09,53974348
Z,vacuum,layers_24,pread,128,2,0,0.00,100.00,198.25,2328.45,2526.70,1.46,1.00,12.00,2.09,53974260
Z,vacuum,layers_24,async,128,2,0,0.00,100.00,554.97,292.88,847.85,1.46,1.00,11.00,2.09,53981036
Z,vacuum,layers_32,pread,128,2,0,0.00,100.00,197.86,2894.33,3092.19,1.46,1.00,12.00,2.09,53981284
Z,vacuum,layers_32,async,128,2,0,0.00,100.00,556.16,306.06,862.22,1.47,1.00,11.00,2.09,53981660
Z,vacuum,layers_46,pread,128,2,0,0.00,100.00,197.39,4042.43,4239.82,1.47,1.00,12.00,2.09,53982144
Z,vacuum,layers_46,async,128,2,0,0.00,100.00,551.52,315.79,867.31,1.48,1.00,11.00,2.09,53982764
Z,vacuum,layers_64,pread,128,2,0,0.00,100.00,198.29,5656.22,5854.51,1.47,1.00,12.00,2.09,53983408
Z,vacuum,layers_64,async,128,2,0,0.00,100.00,551.94,339.36,891.30,1.47,1.00,11.00,2.09,53984272
Z,vacuum,layers_92,pread,128,2,0,0.00,100.00,202.87,7442.69,7645.56,1.46,1.00,12.00,2.09,53983512
Z,vacuum,layers_92,async,128,2,0,0.00,100.00,556.71,376.96,933.67,1.48,1.00,11.00,2.09,53984292
Z,ta,layers_1,pread,128,2,0,0.00,100.00,965.61,346.23,1311.84,1.48,4.00,12.00,2.09,53985896
Z,ta,layers_1,async,128,2,0,0.00,100.00,970.60,262.21,1232.81,1.50,4.00,12.00,2.09,53985536
Z,ta,layers_2,pread,128,2,0,0.00,100.00,556.43,442.91,999.34,1.49,3.00,12.00,2.09,53985864
Z,ta,layers_2,async,128,2,0,0.00,100.00,801.57,263.58,1065.15,1.47,4.00,12.00,2.09,53986112
Z,ta,layers_3,pread,128,2,0,0.00,100.00,555.31,446.36,1001.67,1.50,3.00,12.00,2.09,53986964
Z,ta,layers_3,async,128,2,0,0.00,100.00,911.62,266.09,1177.71,1.49,4.00,12.00,2.09,53987500
Z,ta,layers_4,pread,128,2,0,0.00,100.00,558.36,449.13,1007.49,1.47,3.00,12.00,2.09,53978068
Z,ta,layers_4,async,128,2,0,0.00,100.00,574.24,266.76,841.00,1.47,3.00,12.00,2.09,53976264
Z,ta,layers_5,pread,128,2,0,0.00,100.00,557.47,450.51,1007.98,1.50,3.00,12.00,2.09,53976712
Z,ta,layers_5,async,128,2,0,0.00,100.00,574.45,272.82,847.27,1.47,3.00,12.00,2.09,53977008
Z,ta,layers_6,pread,128,2,0,0.00,100.00,576.73,595.05,1171.78,1.47,3.00,12.00,2.09,53977244
Z,ta,layers_6,async,128,2,0,0.00,100.00,576.18,260.98,837.16,1.47,3.00,12.00,2.09,53974476
Z,ta,layers_8,pread,128,2,0,0.00,100.00,576.88,598.21,1175.09,1.47,3.00,12.00,2.08,53985252
Z,ta,layers_8,async,128,2,0,0.00,100.00,576.06,269.43,845.49,1.48,3.00,12.00,2.08,53986724
Z,ta,layers_12,pread,128,2,0,0.00,100.00,566.04,642.19,1208.23,1.47,3.00,12.00,2.08,53986636
Z,ta,layers_12,async,128,2,0,0.00,100.00,566.78,277.32,844.10,1.47,3.00,12.00,2.08,53986724
Z,ta,layers_16,pread,128,2,0,0.00,100.00,552.15,843.28,1395.43,1.49,3.00,12.00,2.08,53986516
