op_no,op_type,target_id,rows_returned,bytes_returned,elapsed_ns,majflt_delta,minflt_delta
378,read,152,1,100,1693,0,0
379,read,161,1,100,1673,0,0
380,read,49,1,100,1603,0,0
381,read,298,1,100,1783,0,0
382,read,33835,1,100,2184,0,0
383,read,584727,1,100,164319,1,0
384,read,1,1,100,1674,0,0
385,read,11376,1,100,1704,0,0
386,read,37,1,100,1674,0,0
387,read,20796,1,100,2004,0,0
388,read,21130,1,100,2695,0,1
389,read,51,1,100,1613,0,0
390,read,52,1,100,1583,0,0
391,read,12209,1,100,2255,0,0
392,read,83540,1,100,170751,1,0
393,read,1621,1,100,2234,0,0
394,read,10,1,100,1613,0,0
395,read,115403,1,100,163748,1,0
396,read,228,1,100,1703,0,0
397,read,402066,1,100,327916,2,0
398,read,509,1,100,1873,0,0
399,read,483,1,100,1653,0,0
400,read,2,1,100,1573,0,0
401,read,3,1,100,1553,0,0
402,read,714,1,100,1743,0,0
403,read,92,1,100,1673,0,0
404,read,129,1,100,1593,0,0
405,read,2,1,100,1522,0,0
406,read,330015,1,100,2555,0,0
407,read,631,1,100,1783,0,0
408,read,540438,1,100,330732,2,0
409,read,153,1,100,1793,0,0
410,read,3,1,100,1583,0,0
411,read,3496,1,100,132499,1,0
412,read,7237,1,100,2034,0,0
413,read,478683,1,100,338526,2,0
414,read,434055,1,100,324831,2,0
415,read,4,1,100,1673,0,0
416,read,5,1,100,1593,0,0
417,read,10,1,100,1582,0,0
418,read,20,1,100,1573,0,0
419,read,1,1,100,1543,0,0
420,read,1,1,100,1543,0,0
421,read,5,1,100,1553,0,0
422,read,182006,1,100,169980,1,0
423,read,1012,1,100,2063,0,0
424,read,3891,1,100,1854,0,0
425,read,11,1,100,1572,0,0
426,read,38450,1,100,3166,0,1
427,read,159815,1,100,173997,1,0
428,read,1273,1,100,1853,0,0
429,read,6,1,100,1593,0,0
430,read,23,1,100,1593,0,0
431,read,1,1,100,1583,0,0
432,read,98924,1,100,2024,0,0
433,read,233,1,100,3787,0,0
434,read,267367,1,100,163397,1,0
435,read,1023,1,100,2014,0,0
436,read,52,1,100,1613,0,0
437,read,7049,1,100,1973,0,0
438,read,9615,1,100,2365,0,0
439,read,2,1,100,1573,0,0
440,read,105,1,100,1603,0,0
441,read,13,1,100,1573,0,0
442,read,182993,1,100,164248,1,0
443,read,237222,1,100,166984,1,0
444,read,1,1,100,1673,0,0
445,read,8777,1,100,2064,0,0
446,read,6220,1,100,1783,0,0
447,read,11018,1,100,1984,0,0
448,read,36959,1,100,150352,1,0
449,read,1023,1,100,1693,0,0
450,read,10,1,100,1583,0,0
451,read,35,1,100,1643,0,0
452,read,406,1,100,2104,0,0
453,read,2,1,100,1553,0,0
454,read,1153,1,100,1804,0,0
455,read,284709,1,100,335781,2,0
456,read,51,1,100,1653,0,0
457,read,331649,1,100,171592,1,0
458,read,463,1,100,2034,0,0
459,read,483506,1,100,173726,1,0
