workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,e2e_us,avg_us,majflt,minflt,load,memavail_kb
B,vacuum,2e_K10,async,128,6,0,0.00,100.00,541.67,292.73,834.40,2.18,145.00,238.00,2.02,53992584
B,vacuum,2e_K500,async,128,6,0,0.00,19.10,403.75,921.57,1325.32,2.14,151.00,281.00,2.01,53991852
B,vacuum,2f_slru,async,128,6,0,0.00,100.00,104.07,5673.17,5777.24,1.70,0.00,214.00,2.01,53993620
B,ta,layers_5,async,128,6,0,0.00,100.00,614.09,253.42,867.51,2.32,187.00,279.00,2.01,53987548
B,ta,layers_92,async,128,6,0,0.00,100.00,584.43,379.19,963.62,2.36,202.00,301.00,2.01,53987008
B,ta,2d,async,128,6,0,0.00,77.50,532.06,310.08,842.14,2.36,210.00,285.00,2.01,53987604
B,ta,2e_K10,async,128,6,0,0.00,80.00,594.09,320.88,914.97,2.30,201.00,298.00,2.01,53989124
B,ta,2e_K500,async,128,6,0,0.00,27.00,834.59,976.95,1811.54,2.29,202.00,329.00,2.01,53987364
B,ta,2f_slru,async,128,6,0,0.00,99.70,415.14,7591.42,8006.56,2.21,171.00,522.00,2.01,53980784
C,orig,layers_5,async,128,6,0,0.00,100.00,1020.98,267.55,1288.53,1.60,24.00,25.00,2.01,53988216
C,orig,layers_92,async,128,6,0,0.00,100.00,633.92,398.34,1032.26,1.60,24.00,25.00,2.01,53989764
C,orig,2d,async,128,6,0,0.00,100.00,632.29,269.83,902.12,1.59,24.00,25.00,2.01,53989644
C,orig,2e_K10,async,128,6,0,0.00,100.00,151.16,280.30,431.46,1.61,23.00,33.00,2.01,53989488
C,orig,2e_K500,async,128,6,0,0.00,68.30,153.23,670.85,824.08,1.55,0.00,36.00,2.01,53988580
C,orig,2f_slru,async,128,6,0,0.00,100.00,104.05,1018.43,1122.48,1.53,0.00,36.00,2.01,53991532
C,vacuum,layers_5,async,128,6,0,0.00,100.00,903.28,268.86,1172.14,1.54,14.00,33.00,2.01,53994124
C,vacuum,layers_92,async,128,6,0,0.00,100.00,506.40,344.08,850.48,1.53,14.00,36.00,2.01,53994756
C,vacuum,2d,async,128,6,0,0.00,100.00,503.57,261.73,765.30,1.52,14.00,36.00,2.01,53996124
C,vacuum,2e_K10,async,128,6,0,0.00,100.00,184.41,309.81,494.22,1.56,12.00,44.00,2.01,53998748
C,vacuum,2e_K500,async,128,6,0,0.00,59.80,194.70,632.43,827.13,1.48,0.00,30.00,2.01,53998808
C,vacuum,2f_slru,async,128,6,0,0.00,100.00,100.89,771.50,872.39,1.47,0.00,30.00,2.01,53997696
C,ta,layers_5,async,128,6,0,0.00,100.00,829.81,221.01,1050.82,1.65,25.00,27.00,2.01,53998332
C,ta,layers_92,async,128,6,0,0.00,100.00,475.04,324.71,799.75,1.61,24.00,28.00,2.01,53999028
C,ta,2d,async,128,6,0,0.00,64.60,477.33,268.91,746.24,1.63,24.00,28.00,2.01,53999588
C,ta,2e_K10,async,128,6,0,0.00,70.70,188.01,356.51,544.52,1.62,23.00,34.00,2.01,53999312
C,ta,2e_K500,async,128,6,0,0.00,100.00,189.68,756.70,946.38,1.55,0.00,38.00,2.01,54001244
C,ta,2f_slru,async,128,6,0,0.00,100.00,108.86,1030.33,1139.19,1.55,0.00,36.00,2.01,54003352
A,orig,baseline,baseline,128,7,0,0.00,0.00,493.33,0.00,493.33,2.27,217.00,310.00,2.01,54001824
A,vacuum,baseline,baseline,128,7,0,0.00,0.00,697.66,0.00,697.66,2.08,142.00,219.00,2.01,54003272
A,ta,baseline,baseline,128,7,0,0.00,0.00,719.72,0.00,719.72,2.29,237.00,313.00,2.01,54002928
B,orig,baseline,baseline,128,7,0,0.00,0.00,748.09,0.00,748.09,2.39,215.00,306.00,2.01,54003528
B,vacuum,baseline,baseline,128,7,0,0.00,0.00,1035.23,0.00,1035.23,2.17,144.00,237.00,2.01,54002644
B,ta,baseline,baseline,128,7,0,0.00,0.00,734.83,0.00,734.83,2.48,215.00,320.00,2.01,53993380
C,orig,baseline,baseline,128,7,0,0.00,0.00,1061.81,0.00,1061.81,1.61,24.00,25.00,2.01,53993312
C,vacuum,baseline,baseline,128,7,0,0.00,0.00,1003.29,0.00,1003.29,1.53,14.00,33.00,2.01,53993728
C,ta,baseline,baseline,128,7,0,0.00,0.00,863.23,0.00,863.23,1.60,25.00,27.00,2.01,53993668
A,orig,baseline,baseline,128,8,0,0.00,0.00,499.39,0.00,499.39,2.31,227.00,322.00,2.01,53985776
A,vacuum,baseline,baseline,128,8,0,0.00,0.00,691.79,0.00,691.79,2.00,142.00,219.00,2.01,53983844
A,ta,baseline,baseline,128,8,0,0.00,0.00,712.77,0.00,712.77,2.31,238.00,323.00,2.01,53985976
B,orig,baseline,baseline,128,8,0,0.00,0.00,724.26,0.00,724.26,2.40,216.00,315.00,2.01,53988576
B,vacuum,baseline,baseline,128,8,0,0.00,0.00,1038.65,0.00,1038.65,2.16,144.00,237.00,2.01,53987924
B,ta,baseline,baseline,128,8,0,0.00,0.00,794.19,0.00,794.19,2.36,217.00,316.00,2.01,53988016
C,orig,baseline,baseline,128,8,0,0.00,0.00,1039.15,0.00,1039.15,1.58,24.00,25.00,2.01,53987036
C,vacuum,baseline,baseline,128,8,0,0.00,0.00,1009.24,0.00,1009.24,1.54,14.00,33.00,2.01,53988188
C,ta,baseline,baseline,128,8,0,0.00,0.00,874.27,0.00,874.27,1.62,25.00,27.00,2.01,53990132
A,orig,baseline,baseline,128,9,0,0.00,0.00,490.39,0.00,490.39,2.39,257.00,326.00,2.01,53990588
A,vacuum,baseline,baseline,128,9,0,0.00,0.00,714.64,0.00,714.64,2.04,142.00,219.00,2.01,53992284
A,ta,baseline,baseline,128,9,0,0.00,0.00,724.85,0.00,724.85,2.31,225.00,325.00,2.01,53992580
B,orig,baseline,baseline,128,9,0,0.00,0.00,739.62,0.00,739.62,2.34,215.00,305.00,2.01,53993332
B,vacuum,baseline,baseline,128,9,0,0.00,0.00,1038.71,0.00,1038.71,2.15,144.00,237.00,2.01,53993988
B,ta,baseline,baseline,128,9,0,0.00,0.00,805.06,0.00,805.06,2.37,201.00,290.00,2.01,53995996
C,orig,baseline,baseline,128,9,0,0.00,0.00,1032.18,0.00,1032.18,1.60,24.00,25.00,2.01,53994608
C,vacuum,baseline,baseline,128,9,0,0.00,0.00,978.00,0.00,978.00,1.54,14.00,33.00,2.01,53990972
C,ta,baseline,baseline,128,9,0,0.00,0.00,861.60,0.00,861.60,1.61,25.00,27.00,2.01,53992220
A,orig,baseline,baseline,128,10,0,0.00,0.00,494.89,0.00,494.89,2.29,236.00,318.00,2.01,53993240
A,vacuum,baseline,baseline,128,10,0,0.00,0.00,702.43,0.00,702.43,2.02,142.00,219.00,2.01,53991120
A,ta,baseline,baseline,128,10,0,0.00,0.00,712.20,0.00,712.20,2.33,235.00,318.00,2.01,53991656
B,orig,baseline,baseline,128,10,0,0.00,0.00,740.51,0.00,740.51,2.37,215.00,305.00,2.01,53990104
B,vacuum,baseline,baseline,128,10,0,0.00,0.00,1099.61,0.00,1099.61,2.15,144.00,237.00,2.01,53991500
B,ta,baseline,baseline,128,10,0,0.00,0.00,834.29,0.00,834.29,2.39,215.00,312.00,2.01,53994552
C,orig,baseline,baseline,128,10,0,0.00,0.00,1054.40,0.00,1054.40,1.61,24.00,25.00,2.01,53995488
C,vacuum,baseline,baseline,128,10,0,0.00,0.00,935.45,0.00,935.45,1.52,14.00,33.00,2.01,53996364
C,ta,baseline,baseline,128,10,0,0.00,0.00,857.24,0.00,857.24,1.63,25.00,27.00,2.01,53997772
A,orig,baseline,baseline,128,11,0,0.00,0.00,499.32,0.00,499.32,2.36,266.00,317.00,2.01,53998532
A,vacuum,baseline,baseline,128,11,0,0.00,0.00,705.27,0.00,705.27,2.02,142.00,219.00,2.01,53994252
A,ta,baseline,baseline,128,11,0,0.00,0.00,623.67,0.00,623.67,2.25,225.00,325.00,2.01,53995632
B,orig,baseline,baseline,128,11,0,0.00,0.00,724.36,0.00,724.36,2.37,215.00,305.00,2.01,53996960
B,vacuum,baseline,baseline,128,11,0,0.00,0.00,1027.54,0.00,1027.54,2.15,144.00,237.00,2.01,53996980
B,ta,baseline,baseline,128,11,0,0.00,0.00,798.61,0.00,798.61,2.41,214.00,317.00,2.01,53981204
C,orig,baseline,baseline,128,11,0,0.00,0.00,1056.94,0.00,1056.94,1.63,24.00,25.00,2.01,53978624
C,vacuum,baseline,baseline,128,11,0,0.00,0.00,952.77,0.00,952.77,1.52,14.00,33.00,2.01,53947312
C,ta,baseline,baseline,128,11,0,0.00,0.00,861.57,0.00,861.57,1.63,25.00,27.00,2.01,53957604
